 nm      %
------------
589.5	80.8
591.2	80.9
592.8	80.6
594.5	80.3
596.2	79.2
597.9	78.5
599.6	77.6
601.3	76.6
603.0	74.9
604.7	73.3
606.4	71.6
608.1	70.1
609.7	68.3
611.4	66.7
613.1	65.0
614.8	63.2
616.5	61.5
618.2	59.8
619.9	58.5
621.6	57.1
623.3	55.8
625.0	54.3
626.7	53.2
628.3	51.6
630.0	50.4
631.7	49.0
633.4	48.0
635.1	46.6
636.8	45.6
638.5	44.2
640.2	43.4
641.9	42.2
643.6	41.2
645.2	39.5
646.9	38.2
648.6	35.5
650.3	33.6
652.0	30.5
653.7	27.9
655.4	24.1
657.1	20.9
658.8	17.6
660.5	14.5
662.1	11.3
663.8	9.1
665.5	6.7
667.2	5.6
668.9	4.1
670.6	3.6
672.3	2.3
674.0	2.1
675.7	1.6
677.4	1.5
679.1	1.2
680.7	1.2
682.4	1.1
684.1	1.1
685.8	0.8
687.5	0.7
689.2	0.6
690.9	0.6
692.6	0.6
694.3	0.6
696.0	0.6
697.6	0.5
699.3	0.4
701.0	0.4
702.7	0.3
704.4	0.3
706.1	0.2
707.8	0.2
709.5	0.2
711.2	0.2
712.9	0.2
714.5	0.2
716.2	0.3
717.9	0.3
719.6	0.4
721.3	0.4
723.0	0.4
724.7	0.4
726.4	0.3
728.1	0.3
729.8	0.3
731.5	0.3
733.1	0.2
734.8	0.2
736.5	0.2
738.2	0.2
739.9	0.2
741.6	0.2
743.3	0.2
745.0	0.2
746.7	0.3
748.4	0.3
750.0	0.3
751.7	0.3
753.4	0.2
755.1	0.2
756.8	0.2
758.5	0.2
760.2	0.1
761.9	0.2
763.6	0.2
765.3	0.3
766.9	0.4
768.6	0.4
770.3	0.4
772.0	0.4
773.7	0.3
775.4	0.2
777.1	0.2
778.8	0.2
780.5	0.2
782.2	0.2
783.9	0.2
785.5	0.2
787.2	0.2
788.9	0.2
790.6	0.3
792.3	0.3
794.0	0.3
795.7	0.3
797.4	0.2
799.1	0.2
800.8	0.2
802.4	0.2
804.1	0.2
805.8	0.2
807.5	0.2
809.2	0.2
810.9	0.2
812.6	0.2
814.3	0.2
816.0	0.2
817.7	0.1
819.3	0.2
821.0	0.2
822.7	0.2
824.4	0.3
826.1	0.3
827.8	0.3
829.5	0.3
831.2	0.4
832.9	0.4
834.6	0.5
836.3	0.5
837.9	0.7
839.6	0.7
841.3	0.8
843.0	0.8
844.7	0.9
846.4	1.0
848.1	1.1
849.8	1.2
851.5	1.4
853.2	1.5
854.8	1.9
856.5	2.0
858.2	2.5
859.9	2.6
861.6	3.0
863.3	3.2
865.0	3.7
866.7	3.9
868.4	4.5
870.1	5.2
871.7	6.3
873.4	6.8
875.1	7.8
876.8	8.9
878.5	9.3
880.2	10.5
881.9	11.4
883.6	12.4
885.3	13.5
887.0	13.5
888.7	14.1
890.3	14.6
892.0	15.3
893.7	15.6
895.4	16.0
897.1	16.1
898.8	16.6
900.5	16.3
902.2	16.3
903.9	16.3
905.6	16.1
907.2	15.8
908.9	15.3
910.6	15.0
